company_id,name
15789aef-6928-473b-b28d-904a53cfd697,"Shenzhen Aolian Industrial Co., Ltd."
66616a7b-1ce5-47e4-a710-265b8bb2f9e4,"Putian Qianmei Hardware Trading Co., Ltd."
a9c57be9-40a6-4ba2-9509-69a39e4229de,AVANCON SA
1f82e96f-a8bd-49bc-8e39-320038e5fcef,CABLEFLAG LIMITED
22530a1d-948c-450f-a19a-fed9be6ac09d,Ogosport LLC
c7ece294-5e9d-4286-bd0c-ff09ae1cea9f,FV B.V.
59fa3e8a-441b-4bca-979d-29781a26b068,"Valcon Labs, Inc."
29e58584-2b82-43a9-9c7f-b35c00c34968,T&J BROS PTE LTD
4b25dc5a-3071-44d9-81c9-d0b75459b37a,"JIANGSU NIUTRON TECHNOLOGY CO., LTD."
537eb5e0-a8a5-4687-99bd-104fd6d73172,Next Level Ventures LLC
179c9acb-21be-480b-bee1-608144e9a26d,STARWE GLOBAL HOLDING INC.
09fd94c3-0461-4567-9aff-857b3488b4ca,S.B. Patent Holding ApS
e9555646-ede9-4589-96ed-f44a2fc980a1,"DENTAL INNOVATIONS, LLC"
8ab70442-7201-449a-9663-574bfac61123,1A Smart Start LLC
4093ff91-e40e-4e66-a7c0-ff2a7b5451fe,"SEMI EXACT, INC."
99ab7bb9-3963-48f5-bf6e-9f4e8893dc78,"Fruit of the Loom, Inc."
cc37b94f-ef38-4464-8b90-e1fcb7095388,"Irvin M. Deener, Jr."
dd14ee4e-c513-4d13-9e9b-f91e502415d0,Fitson Singapore Pte. Ltd.
25e82531-65f0-4332-aeb6-ae4d82aaaeab,"NuFlare Technology, Inc."
5fa0e3f5-da98-4ae3-b0bf-2af375eba1f8,"NISSAN MOTORSPORTS AND CUSTOMIZING CO., LTD."
d6e0f9a4-ff83-4198-a66b-ed72c55179e8,Shantou Chenghai Bingsheng Plastic Factory
13e5631c-d4dc-4580-8897-317e8485c576,"DANYANG UPC AUTO PARTS CO., LTD."
2b5fa586-17a4-4869-bd1e-ccfd2c9ecc2b,Sytheon Ltd
1704b4f6-75b1-4977-bf74-9779e994aae6,"Pillo, Inc."
5779f0ef-a218-4605-aaff-df4952c0534e,Zhaohong Xu
24d1d26c-8bc6-4dba-a449-39ea163d389a,Rapala VMC Oyj
bb2c43e0-a9d5-46cd-9bf3-0f172c28d977,NKT PHOTONICS A/S
12ebb13f-ae20-4807-8499-ece2c68842ce,MANGO TREE NETWORK LLC
455e3b17-b989-4d21-a063-80faf642e7e8,Talon Manufacturing LTD.
25a4bf8a-47b0-45f9-8115-d834f5098034,MODSEL PTY LTD.
0027d9cb-57b9-4ad7-b359-0a465cddd007,In-Store Products Limited
ad7af80f-fd53-482d-b38a-fc23e03332b4,DAEGU GYEONGBUK INSTITUTE OF SCIENCE AND TECHNOLOGY
06f41444-4598-4cb4-8d91-a2eab32e5e26,"Sungrow Power Supply Co., Ltd."
e4314958-f153-4a55-acab-180ac24ba3cd,MoDee Enterprises LLC
10ee9e41-7995-4075-9699-9137742f66c9,"Foshan Aitongxiao Technology Co., Ltd"
cb580ce0-dcb5-47e1-b00f-34f2a141b086,Aurora Powertrains Oy
323a713a-02d9-4852-a6c6-7437c1b2fd87,"Carson Optical, Inc."
2bbcb32e-f434-46ae-85a9-6e65e523c128,"Zhejiang Yangshengtang Institute of Natural Medication Co., Ltd"
84cca23c-c22b-441f-9933-dca026cebfb0,"SHENZHEN COOGHI FUNKIDS TECHNOLOGY CO., LTD"
4b23d1dd-2b74-4fec-ba50-446a8efc6128,INTERNATIONAL PAPER COMPANY
003cd0ae-84ed-4e15-94cb-c4258c957447,"OralKleen, LLC"
587c8ea6-d84b-46b6-ae51-cecbee7b4a7e,KAETEL SYSTEMS GMBH
66014210-591b-4bd4-9135-58e048f5618b,DOOSAN CORPORATION
79e5a34d-0dbe-4caa-bd9b-edd8504cf447,Ruixiang Wang
aa8f2403-d4a7-451a-a1df-6973001c7336,Jinsong Zhou
cd5d5511-0417-458a-a383-73cc379f53eb,Universite de Versailles Saint-Quentin-en-Yvelines
83280075-e442-41d4-8dc7-62746a5f40d4,"Shaoxing Shangyu Shenghui Photographic Equipment Co., Ltd."
638f8853-31eb-4d41-900c-b35c0c90f9ba,SHENZHEN VTOP ELECTRONIC CO. LIMITED
1c6663ea-36b6-48bb-becf-e860356f3b02,Seekr Technologies Inc.
a7ddfd4e-61e5-417e-8a62-4665a7352c4d,MOSAICO+ S.R.L.
449ce8a9-8d25-4586-9490-edaf993d4b55,General Interface Solution Limited
64cdf7ea-c503-4e3c-8a54-2816dea56495,SurgiBox Inc.
3d370827-4775-4b07-a0b1-f269cd8785ca,Elstgeest Young Plants Holding BV
2cb62e57-bf29-4f9c-a4d3-b0e6c6e1c9dd,GEMME ITALIAN PRODUCERS S.r.L.
8ea9c837-b616-43f7-a3b4-9b353ccaf6b0,"NINGBO JIASHENG POWER TOOLS CO., LTD."
4f629acd-7f0c-442b-9972-4b9f8df48cfd,The Official BBL Pillow Corp.
6c7c2252-00e0-4ad7-8626-f2e8070ff84b,"Jameson, LLC"
b74d7e67-3dec-4213-9818-ba46cefcb48a,BOH COMPANY S.R.L.
9164da9f-e98a-48dd-a604-07ce8b46e658,The Pullman Company LLC
e4ed5594-7f4a-49c8-9fd3-b76decc3d264,Duet Doctor Limited
09bc629b-fc04-4176-b96e-88bfb2ddf6af,UMF Corporation
51341488-201b-4ab0-8275-2f96ccd4cb06,"Shenzhen Maono Technology Co., Ltd."
4547ed85-cf6d-489d-8db8-26d26af63e0a,BELLABEAT INC.
5a583e3c-06aa-40a6-9d1e-6b9f6ce54d94,John Eric Field
b9b8ec72-4f4f-48ac-ba5b-be08c17941dc,SoundTalks NV
9b865da7-0f88-4b8f-b3fc-1fbd0b2e3cfe,MOBIUS VEHICLES INC
caeaf99f-246e-498f-847d-15724a9a74d6,Utopia Towels Inc.
6f7534f9-73ec-4b4b-a765-1ef9dcd1c82d,"Chenzhou Yihang Technology Co., Ltd"
5a920963-da95-4c49-bb64-f2e5ede05455,Hough Ear Institute
8167fb55-b362-4d1e-ac43-4aae9dc691ea,"Shenzhen Ruiju Technology Co., Ltd."
cad23681-35f3-449a-bd10-2eafebe69d51,"Binggrae Co., Ltd."
02576e1f-246f-4626-9cc0-7c91b02c76a0,Yuejiang Zhang
dc8e9e03-51b9-4c25-a75f-34e752fb2a7e,The Chillafish Company N.V.
e9aa1f4b-1235-49e0-8300-c59801241427,R.W.S. Overhoff Holding B.V.
b905be0d-4212-4d8b-96d9-2f2806d790b0,"Q-Tran, Inc."
49ee8d1b-c465-47e4-b5a9-35073fe6b7a6,BrainSigns S.r.l.
bb4e5c7f-4a82-43f8-b64f-9672fb49de49,"ASSURE TECH. (HANGZHOU) CO., LTD."
84c2bf82-3fcd-4a3d-9d09-80a70d1b6e30,AKKADIAN ENTERPRISES
abb67be5-2a8e-4332-8e94-5518bdad3ce5,THE GBA NATIONAL INSTITUTE FOR NANOTECHNOLOGY INNOVATION
2d378316-2bff-4398-b0cb-35316ce4d6c5,"Blue Tees Enterprises, LLC"
94192836-d684-48bb-ad0b-f2e9345948c4,F. Hoffmann-La Roche AG
e591ac9f-22de-4004-900a-cf021e0e19cf,NATURES GENERATOR INC
50bacb2b-15a7-468b-b6b6-511a5f87fc2a,"SIE CHANG CUTTING TOOLS CO., LTD."
66c48b19-5b24-424f-afcd-754b83074acf,International Leisure Product Inc.
26487bd5-4847-476b-bd3b-3e49a7701f95,Tianyan Zhizao (Guangzhou) Technology Co.
e78d63f3-99b8-4767-9102-27d594754a37,Yida (Beijing) Medical Technology Ltd.
ee8d1294-f792-4f16-9094-a028636b713a,"Shenzhen Hongling Smart Link Technology Co., Ltd"
d023cd3c-1918-4c50-9975-26961ef6f8f3,GROOVE X INC.
1bf2e4cc-5509-40b9-ad69-7849a7475d2e,"Vermont Juvenile Furniture Mfg., Inc."
6e410adb-74b4-4c70-8396-0481f02ed30d,"WHINEWARE, INC."
86a52eaa-31d2-4c2b-9610-334ec8e8044d,J.JUAN S.A.U.
cb0d77e1-6057-4889-af1e-21c426990e3d,"NextgenID, Inc."
0acadf51-87a7-4553-bd1d-3ea411c349e5,"HKC-US, LLC"
5e9ad742-00f0-4a37-96c0-3e4d9c0de0db,DONGGUAN CONCEPTS WIT TECH LTD
b4d58557-22a4-43bc-a73e-cc33980aa8a8,"WUHAN ZJZK TECHNOLOGY CO., LTD."
74029fce-1f74-46c9-bdc7-19f55d63bc63,"QUANZHOU MIHAYOU E-COMMERCE CO., LTD."
69626118-eb89-40bc-9523-533fb7444e8e,Lonely Sinn L.L.C.
d06c8b0a-f2f4-4b74-a5ab-39ae66331ad9,"ROYALTIES OF ROYALTY, LLC"
2ec36b08-59cc-4a31-8ae6-b40ed52f3670,"BEAST HEALTH, LLC"
fa79a9e8-5dd9-4339-bfbb-38da9cd0a047,BUILDING MATERIALS INVESTMENT CORPORATION
2ddc0d72-f504-4352-a0e9-9781e3c6c51d,"Shenzhen Alouatta Technology Co., Ltd."
8c33d561-73bd-45bf-a262-be84c3378352,Deals Realm LLC
a18780eb-401d-4937-b08e-da7007696d7b,"Bruceworks, Inc."
d00c3e03-990f-4a1e-b073-30b8a708e835,"SHENZHEN PATPET TECHNOLOGY CO., LTD."
8717b326-d871-479b-a315-4211546b1777,"MEDSAPIENS CO., LTD."
78bee04e-1c4f-41da-9e3c-71a5609bc187,"Anhui Huami Health Technology Co., Ltd."
fe8e144f-8994-4c02-a1f5-d2eaeadc979f,Inolie Crystal Ponce
86c81864-6cef-4dca-9692-d23c201c860d,Glashütter Uhrenbetrieb GmbH
7ad6354e-1d6d-4af8-a40d-894a532275ed,"Shenzhen Meizhuo Network Technology Co., Ltd."
79c28d89-92b3-401e-be5f-7dd5831f0b31,AR Packaging Systems AB
91be455d-59af-468a-b3a0-995343a2253d,"Allware, Inc."
80b2ad0e-fdf8-453f-b1af-156487e0b4c7,Modern Comfort Home Products LLC
f8225117-2c2f-48dc-acd7-6c8ec6b328e5,"HAMMER CASTER CO., LTD."
3977e119-3264-4b86-a2d1-9f8610dab0c7,"Kekemai Technology Industry Incubation Shunde GD Co., Ltd"
2ca7f047-51be-44ba-b312-0d789ac956fb,GT C & T Corporation
754772a7-7d9c-4a43-9434-a4530258d1fe,SONY OLYMPUS MEDICAL SOLUTIONS INC.
6c0f4777-c217-4733-8de8-78ef6a146a7a,AMF-BRUNS GMBH & CO. KG
71d6d641-e0f2-4ece-a20f-204b9bc794dc,RFD BEAUFORT LIMITED
61b675a8-8ea1-4292-a58d-053e5e642968,OLYTHE
9e583ecd-9b1a-4391-9697-e5ac04ddc162,MEWO LIMITED
85dcd106-fb08-4862-b0f4-e1ad6aab8b7e,"Poly-Wood, LLC"
6808bca0-eb89-41ba-9f92-20b75531f02b,"WilMarc Holdings, LLC"
15e1c196-5acf-49bc-a961-d921fa598478,J-MEX Inc.
c91cf48c-850b-41e4-9fec-1b1ed241490d,SKINNERS TECHNOLOGIES S.R.O.
401be8e4-9c2e-431b-b423-dc9e15176714,Konecranes Global Corporation
fe637862-976a-4937-9201-38a9b063e93e,"SHENZHEN GREAT STAR DISPLAY TECHNOLOGY CO., LTD."
ad57024e-c6f7-4ee3-ae10-fff2c3f50266,Guofu Yang
e5794d5e-e2a3-43c0-88d7-6f888e7ce5d1,SHANTOU FLYING TECHNOLOGY INC.
bbde0439-6aba-4f1a-89d3-51fea2bef06b,"Shenzhen Obuy Technology Co., Ltd"
8f73c1bb-0628-43ee-940e-b93e872abb23,Westerwälder Blumentopffabrik Spang GmbH & Co. KG
7ccf86de-feec-40f2-8df4-2b7314cb6cfe,Consumer 2.0 Inc.
190316b3-d21f-4e90-aee3-1ee59ac834e1,"Shenzhen Earfun Technology Co., Ltd."
f076cc0f-1d91-4864-9b89-fc9dc7f15bf6,Kanhao & Bright
5e049c91-d472-4ffa-86af-1bd023ee4c1c,EBAY INC.
b44b1ca9-0ef8-473b-9822-f922fa694781,"Suzhou Kingbow Electrical Appliances Co., Ltd"
ae22a8ea-9134-40f5-9bac-319fce0de5ab,Liteline Corporation
649a61ee-78cf-420d-8e8c-a3a414877090,"SAMYOUNG MACHINERY CO., LTD."
c4313387-936a-4a97-9fd5-3c3df3e71ae1,"Jona, Inc."
6f37ca01-5911-4972-a3e7-301aec338ebc,"WLJ Concepts & Design, LLC"
2cac9252-8db9-44ed-8335-bc7cd9672676,SmartSign LLC
166fe73a-4df9-43aa-9dea-226469cd2d67,"Neuro Tennis, Inc."
eb37214a-ae67-4d94-83de-5bcbda1078fc,"Putco, Inc."
497c44d0-4840-4c31-9dee-d712abef2f1f,MILTON INNOVATIONS LIMITED
0daacdda-2467-4376-a58e-d4d347cc3513,"DRIV IP, LLC"
56d1deb0-58dd-4e59-9180-0fdb467120d5,Swift Beef Company
6d46d475-278a-4d27-8a0d-c63172c63a1f,SQUADRA ACQUISITIONS LLC
2216c791-793d-46da-8c0e-2fe97b52cd8b,"Center Rock, Inc."
124a29d4-31de-413b-906c-9494eb77ef47,"SHENZHEN CONGLIDA TECHNOLOGY CO., LTD."
c3489239-94aa-4d9b-8217-d2124fb8ae28,RISUN TECHNOLOGY (SHENZHEN) LIMITED
6671f7bc-43e1-498a-a1c6-76f16a9a0e59,"Enping Huake E-Commerce Co., Ltd."
23244188-755e-4703-b0b7-02128a884f1d,"HANGZHOU AIKE APPLIANCE CO., LTD."
5716f810-f81d-4862-9874-97f40155a1f2,PROJECT LIGHT INC.
7e199545-acb2-4f39-b92b-c5533e6a2df1,Jaxy Design Pty Ltd
6953baa9-1fc2-4b79-9014-ebb789c9116b,"Shenzhen ODIER Sports Technology Co., Ltd."
b3ce26b4-d5fa-487d-aa8d-1056666c0d89,Stenon GmbH
ee5f0d29-637f-4e39-aeef-fe28bf40f666,FIT GENO LLC
13d2f39a-f577-4aa6-a960-3ae513dfdfa5,"QINGDAO LEITE ELECTRIC CO., LTD."
0350699e-0a64-42b6-8f35-7b721f8cb4dd,SAUDI ARABIAN OIL COMPANY
1a987cd0-210e-4cec-868e-7db121fd211d,"Mid-America Machining, Inc."
48b5fb3f-6885-4b61-96b1-ffbd7a78e41c,Intelligent Racing Inc.
1497a4d9-6616-48a4-b924-6069740b4c44,"NS Brands, Ltd."
1f9b1c92-5271-4887-a061-117da0b8a252,"NURO, INC."
b9c5e4f3-fc3b-47c9-9af1-5b488333b17f,"SHENZHEN YIDAOTONGDA TECHNOLOGY CO., LTD."
c76910f3-81a5-45f0-b637-42fe9f0a6460,Bodyguard Products LLC
32bce737-317e-4a3c-8598-7554e98bc0c4,"Pure Watercraft, Inc."
63f06f74-8c27-4ab6-8e22-04cbf2160011,Shuqun Li
972068f2-cd67-4794-934f-0cc1f5c0b223,Brandywine Product Group International Inc.
bb84bbe4-cca8-43e3-8c7c-3f7b9a3f2e79,"Shenzhen Unlimit Technology Co., Ltd."
cccf9ccd-0de1-401c-ac96-6e55c32499d3,Cervais lnc.
906d3b12-6588-4ede-b5fc-4a3c17293310,"GUTTER SHUTTER, LLC"
952b1545-9930-4a04-ac26-f79d5cfc100a,Hecheng Wang
608c921c-15f0-4d23-9b86-ebfbe39a6de2,HAMARI AUDITORIUM FURNITURE SOLUTIONS OY
9c13d15b-f4af-4945-b88e-b87394bb57fe,Perkons S.A.
c2c7758b-272e-4c94-9e73-62a927b84f07,KATSURA BIOLOGICAL CORP.
f486b71d-3ecf-4e5c-8b4a-18860f7a247e,"VISTA WATER GROUP, LLC"
87a70311-6931-4dfe-b43a-2b10be46fd24,"SHANGHAI HATTERS'HUB CO., LTD."
4b92d690-963f-420d-b267-90d7798b797c,"FeraDyne Outdoors, LLC"
2a7c35ea-c201-42eb-9d3f-698fe3a32d2f,CENTRAL BAG & BURLAP CO.
8024d1d7-65a1-4473-81af-ca8824759ab6,"JIANGMEN ZHILIGAO INFORMATION TECHNOLOGY CO., LTD."
5dd97bc4-9ffc-4b4c-a7d8-281ec4e695f5,"Shenzhen LUBON Technology Co., Ltd."
69b9ddb7-11bb-4c3a-bd4e-f346a84f6fea,The WineGrasp Co.
9164672b-30c2-4bf7-bf68-4182790cf009,Peterson Manufacturing Company
4b2bbb89-ea1e-4260-9a54-602e03e3ce15,FERMOB
5189ad37-233c-4afa-a1be-ebb67d801bf8,"EXPPER TECHNOLOGIES, INC."
0043df22-1c5b-4159-bc61-73bffe29ec7a,SNOW LUTIONS INC.
7249a0ae-8b45-4747-8e9e-4553ef7a4c2a,"MODAMODA CO., LTD."
7d06f38d-5a67-4c45-a474-71e42ec2312b,"Dongguan Yingda Strap Co., Ltd"
2bf1e928-399f-4d6e-97fe-b43fd944c551,"Live-Right, LLC"
e08afa03-65f4-46ee-b248-f465dfffd58e,"Guangdong Marxon Electronics Co., LTD"
0819c35a-4e75-4650-8cb9-fbe96a6b0a06,"Taizhou Haocheng leather goods Co., Ltd"
ec2d92fd-0d91-453c-a631-745a10d5028d,MISHKIN HOLDINGS LLC
437e128a-dbb0-4717-b5b0-2b67738f3847,"Brady Worldwide, Inc."
ed4669b5-01c1-41ff-9456-f95ca28e91a9,GlobalFoundries U.S. Inc.
b4d9a312-5db6-4858-8664-dfad54eb2800,Bear KompleX
1439831c-6b7d-424c-a12d-d01139046825,"S&S Precision, LLC"
fae1c92f-25b9-41e6-9b54-82d3c0c640ff,Union Sport Limited
118eabd5-ba41-4e09-98db-c9ce960cda07,OSG CORPORATION
4f6d59c4-0499-4532-95ba-f74c0d7e3681,"SYSKEY TECHNOLOGY CO., LTD."
56e6b30b-b303-41ea-b415-11bd5fc1eba4,"Nextboom, Inc."
f38f918d-e36b-4644-ac48-57097001f2fc,"SUZHOU SNELL NETWORK TECHNOLOGY CO., LTD."
05baa869-5dae-4f0b-af4b-37d381b9bc8e,Seachrome Corporation
daa539b4-da66-4bdc-81c5-c626ccabe1fc,Urban Diggers Pty Ltd
38a21183-3fd1-4f3d-ba6a-510a79f28a1e,HealthCraft Products Inc.
2fca27a7-7c19-47ef-8449-829ad746ce47,LABORATOIRES LA PRAIRIE SA
ebd49c53-ce2b-43bf-93a7-5adac57cca90,WINWIN INTERNATIONAL TRADE LIMITED
67db2200-5af9-470b-bf0c-2d2e4ac14136,"Shenzhen Shengyihe Industrial Co., Ltd"
fda4a04a-9d78-4e28-8b02-3d33faeaa88a,"ZHEJIANG SAFUN INDUSTRIAL CO., LTD."
4b16053a-f6a6-4c29-870d-85723624a090,"Shenzhen Yarui Technology Innovation Co., Ltd."
c27e3a98-acc5-4fdb-8531-ca1993f2390d,KETTENBACH GMBH & CO. KG
bfdda475-54da-45a2-b23d-1b81312df184,DONGGUAN JINGDUAN PACKAGING TECHNOLOGY CO. LTD
1fa1f228-0fdc-47f7-9f41-ec2fe9057fb6,WIND BUZZ LTD.
9def8fe5-514a-40ad-809c-d79b14064d90,"Shenzhen Yichuang Technology Semiconductor Co., Ltd."
1f8707ae-db63-4690-b344-9efc3bc4c4a7,"Shenzhen Perfect Love Diamond Co., Ltd."
2c629013-acc0-470e-9d37-62e54dabf74d,"SHENZHEN SUNRISE TECHNOLOGY CO., LTD"
1beffd24-a11d-45ac-9519-59a3ca6d6117,"Dongguan Ruijiang Intelligent Technology Co., Ltd."
132aa2b4-9a25-4097-8a92-cdbcd2ff38e5,WaterH Inc.
5da1721d-1dd9-403b-a5e0-e6a1a72725fa,Mechline Developments Limited
ecffecfa-0471-473e-b817-c3db8fbafd09,"Regency Seating, Inc."
11b6f83e-e7ff-44d0-b875-864d5932792b,"Zhongshan Fuling Smart Tech CO., LTD."
952cba98-8313-46e2-953c-10c07d3b7250,"HIHO, INC."
10dcf044-4d0d-46f2-9f55-b177bec41434,"NINGBO JINGHOME IMP & EXP CO., LTD."
3e6e1e53-b065-4f7a-ab69-eacd42789095,Amer S.P.A.
75c668c9-e12a-4990-8988-679603d4c980,"MILSCO, LLC"
c115126b-e7eb-4cf5-95c8-2db7f6c915f7,DOK-ING d.o.o.
7a9cb05f-e0b8-4723-9972-097243c39a35,MedSource International LLC
cdde5dec-c1f7-48cf-b854-300627173604,"Roland Digital Media, Inc."
427b11d5-2720-4b87-b140-e5190b76eb95,METSO FLOW CONTROL OY
2c576189-df2f-4196-a4e4-ad5f300598ac,"SK & Y AGRICULTURAL EQUIPMENTS CO., LTD."
5068c412-c605-4145-96b4-096862ee0d72,"RGIS International Holdings, LLC"
5d29b45c-6f77-4ec7-bd26-b7b0f12d85a0,"Jinjiang Hanchi Trading Co., Ltd."
a9fe62ca-fa62-4204-88c9-f990d633a5a4,"CHANGXING LVCHEN IRON CRAFT CO., LTD."
ec7cb5b5-a404-4818-97ee-32184cc45ee3,Crossfire Australia Pty Ltd.
116ceed3-1a5f-4ee0-bc95-9b9b8a59589e,"SOURCEMAN, INC."
a7109724-8de0-4fc7-b5dd-252132af224d,"Navico, Inc."
fb395d9d-ecc0-4994-b7e7-b43159e211aa,"Quzhou Zosy Home Co., LTD"
6ec162c3-6319-4e3b-9cec-5df5d8cdc2e4,"Joint Preservation Innovations, LLC"
584d2f1d-11f4-4ed2-bc94-85db220e3716,"Shenzhen Yishengxing Technology Co., Ltd."
f9bb1b67-f38e-4587-b466-c46e2edc9c58,Overtea SA
926d4139-981d-4af8-8cb5-13f4bffc7f67,Cristel
631fe2a8-2c6f-486c-9e26-8c96591735b1,Vicor Corporation
80eabb01-4631-4f19-932e-ad933b4a5d16,PRODUCT DEPOT INTERNATIONAL CORP.
2b0f2de1-989f-4029-9ad7-edf75c5cc538,HAS LLC
7948749f-fa79-4f93-b085-34757fe63efd,Natural Ocean Well Co.
41126c37-e6a7-4cf7-8a9b-1f002b8f5e67,"DTS MG CO., LTD"
aed7101d-a54b-4eee-8da8-56d67e6d7d93,"Barrett Productions, LLC"
03238be5-44a1-427f-a927-7d421120e235,"Sierra Gold Nurseries, Inc."
ea65e657-a7e9-4cc5-9cf1-45f80136ba5b,WhatsApp LLC
024af456-618b-4859-afe0-d8acb76eccb7,"Taian Jike Business Co., Ltd"
ca5f6bfe-a581-45db-952e-dc18290ab8b9,"DURKEE HI-TECH MATERIAL (WUHAN) GROUP CO., LTD."
ac24f4d2-e375-4b0a-8100-a361b2c3b522,"Fuzhou Boweier Trading Co., Ltd."
70f8c0e0-a649-40c3-b110-76a9dc470b4f,"HELIOS POMPANO, INC."
5683cc32-24f5-454b-a253-a24f126403b6,"Hunan Sinoboom Intelligent Equipment Co., Ltd"
2e07165c-da1d-45a1-a05d-da50c1fe7ad7,INTERAXON INC.
18f66457-2076-4a47-8aeb-099af3f9837e,"SINOMAX-USA, Inc."
d7c9e12b-9871-4a2b-a7d6-e247431f3776,PROLEC S.A. DE C.V.
2bdb3e6a-56c9-44e5-b2f3-9ebc7e6b8639,"HANGZHOU PINHANG HOME TEXTILE CO., LTD."
b7f1dd1e-317c-49f5-a750-87f798bb548d,"SHANGHAI BLOKS TECHNOLOGY GROUP CO., LTD."
a27ac25d-8dd0-48c2-8c3b-13a78537618d,Dongguan Huachuang Technology Co. Ltd.
f309c10e-5315-47cb-94b4-28b9bc1ef6d8,PIERRE BALMAIN S.A.S.
7e78e798-29b7-4483-9679-0767adca7768,"HCK Refrigeration Tech. Co., Ltd."
dd1b201e-ad55-4f1b-b7bc-eb38f79f94e0,"Sanigen Co., Ltd."
55ce66aa-0772-49a6-8f08-61da38cce336,Nine Stars Group (U.S.A.) Inc.
375c10e0-4537-40a0-84f5-b83f3a183f7c,"Zimmer, Inc."
9ca44c03-d4f7-4ebe-ac14-b3408cb5b79f,"BODYFRIEND CO., LTD."
98364fdb-713c-4c67-8794-23d7aaf59109,"Guangzhou Dazhi Technology Co., Ltd."
e09c52d6-e974-4d87-b426-5e1dd26ed05a,"FUJIAN NEW DENUO IMPORT & EXPORT CO., LTD"
d43a219b-84f4-4cc7-b511-110c6cfffe0d,Elaut N.V.
0628d6d8-1292-4506-b6a3-87a2ab40fee6,FM Gaming LLC
3248007b-4bd6-45c2-953e-d4cff2162bdd,DAEDONG MOBILITY CORP.
55531226-e802-4e5a-9551-b42875e07696,SARGENT CONSUMER PRODUCTS LLC
31f602bb-badb-4705-a8ce-50b769050a6f,1867361 ONTARIO INC
1b170e5c-fae3-494d-b02f-c1897b25d049,"HZSamko Technologies Co., Ltd."
e4830599-19f1-42e8-a9a6-10287c260960,Mixtiles Ltd.
13524319-2815-49cd-a3b3-9dfc2c860ef9,TODA KOGYO CORP.
27621b96-8130-4646-8ae8-3469adac7428,"SHENZHEN CHUANGLIANSIZHONG TECHNOLOGY CO., LTD."
832598d1-08e5-4b11-a841-8d172692d039,Binder GmbH
45d9fdc6-c319-480a-83ac-dc4d1607b154,"SHENZHEN HUIKE ELECTRONICS CO., LTD."
15698484-3542-49e1-9474-45fa784fe4a0,ROBURN COMPANY LTD.
89d48df7-ca47-45da-b2ab-e087a31f1e7d,"Smart and Armor Protected, LLC"
d6b3aace-5e3f-490a-be07-7ff6aed0386f,"Beijing Xiaoxiyang Technology Development Co., Ltd."
ea902dd6-9e95-4ed3-a50f-3124f83685b2,"Metalúrgica Recor, S.A."
63b66c6b-5be6-4135-a773-d88623f5e6af,Ekstrom Design & Fabrication Corp.
34e2752a-c617-4a68-b4df-502acf0e2707,"COPPER CARE WOOD PRESERVATIVES, INC."
1b7b3371-4e30-409c-8373-555f53b27b0d,"WITH LOVE LIA, LLC"
8b6a77b8-f30e-428d-8480-359fdbda114e,XENON INC.
33dbe7ff-7598-449a-8cca-dd731328bf69,Howad Limited
b22386b9-1e73-47ff-be54-286bf9382fb8,"2050, LLC"
2a4b7a33-b3ba-4337-881d-7241364e9c0e,HALSA HOLDINGS INC.
00827027-5f63-4fff-8eab-6fee1734f0da,"SHENZHEN DIXUAN SCIENCE & TECHNOLOGY CO., LTD"
3e2e0abd-08e0-48eb-aa43-1e412e604f06,Open Mind Developments Corporation
0ee07005-332e-493f-a8e6-9516eb496c02,Ariens Co.
442d1197-61c3-408f-98e1-7b579464202f,TRIBU NV
1dab994d-367d-44fa-854a-79495b8402e6,"Tuopu Weishi Shenzhen Technology Co., Ltd."
899215ea-6aa1-4381-9a75-7733cc26f2c8,MATERIAL GIRL INC
785bdaf3-dc5d-48f3-ab86-0873576566ad,DAJ GLOBAL PARTNERS LLC
4a2031b0-6ad3-4b8f-b893-8b9fc79f016e,A&R CARTON LUND AKTIEBOLAG
38a20f98-914f-4f11-8247-d88879ec70d2,NETHERLANDS TRANSLATIONAL RESEARCH CENTER B.V.
7ca48238-2ada-4a6e-becb-31f67419c934,G AND E INTERNATIONAL LLC
f98c6bf6-c0a4-45a2-9db7-b9a24cd80814,SYMAX Inc.
2c1e2f2b-7e92-4060-9c8f-ca09a24a1f0b,"Elkay Plastics, Inc."
f070915d-856d-4763-9555-b4ecd2011e70,"WEIHAI ALLWIN ELECTRICAL & MECHANICAL TECH. CO., LTD."
a05fcdbd-f38d-4179-b595-f858c39947e0,HALTER USA INC
fb25219e-1758-43c8-815d-05b9f42b96c0,Hixon (Shenzhen) Technology Limited
a255152e-7110-41b8-8918-e77dbb625904,Nordson Corporation
8a0f41fc-bc73-435f-a2dc-64bb21a44c81,"Shenzhen Pioneer Technology co.,Ltd"
363c8b32-8094-4517-b952-d00a07b0da80,BambooStu LLC
3eb8a843-1288-4d1a-8bfb-b772fb9ac099,"XEED, LLC"
d34d8009-54dd-4765-a1af-116829db52a9,The Cool Tool GmbH
769dfd6d-4edd-49d2-aaaf-55da04cdd808,DENSO WAVE INCORPORATED
17df4849-4866-4c72-960e-18353dbce167,"HYGEIA II MEDICAL GROUP, INC."
52faffcd-fcb4-4d44-812a-237a69d3cd29,"KH FEELUX CO., LTD."
b3e28145-9359-41c2-b786-4d40f9dd2510,"Cast Operating Company, LLC"
ffcc8297-48b0-438a-8db0-b712dbfb8816,SIGNET EV INC.
